ticker,CompanyName,Sector,Industry,appearances,avg_score,linear_slope,linear_r2,score_std,score_cv,trend_consistency,avg_rank,stability_score,r2_adjusted_score,slope_adjusted_score,stability_adjusted_score,recommendation
POWI,"Power Integrations, Inc.",Technology,Semiconductors,56,28.72,-0.043,0.448,1.03,0.036,0.07,889.38,41.31,12.87,12.18,6.0,AVOID - Poor risk-adjusted score
C,Citigroup Inc.,Financial Services,Banks - Diversified,56,29.67,0.038,0.382,0.98,0.033,0.09,878.0,39.97,11.33,11.86,5.99,AVOID - Poor risk-adjusted score
HBAN,Huntington Bancshares Incorporated,Financial Services,Banks - Regional,56,29.68,-0.052,0.477,1.22,0.041,0.02,878.48,40.57,14.17,13.25,5.97,AVOID - Poor risk-adjusted score
VTR,"Ventas, Inc.",Real Estate,REIT - Healthcare Facilities,56,56.16,0.02,0.181,0.76,0.014,0.02,488.11,34.45,10.18,10.43,5.93,AVOID - Poor risk-adjusted score
WBA,"Walgreens Boots Alliance, Inc.",Healthcare,Pharmaceutical Retailers,56,24.56,0.058,0.517,1.3,0.053,0.04,923.45,60.94,12.7,13.62,5.91,AVOID - Poor risk-adjusted score
CDNS,"Cadence Design Systems, Inc.",Technology,Software - Application,56,93.26,0.008,0.089,0.44,0.005,0.13,10.93,34.76,8.34,8.43,5.85,AVOID - Poor risk-adjusted score
SKX,"Skechers U.S.A., Inc.",Consumer Cyclical,Footwear & Accessories,56,64.04,0.008,0.122,0.35,0.006,0.0,339.27,33.11,7.81,7.88,5.83,AVOID - Poor risk-adjusted score
SLGN,Silgan Holdings Inc.,Consumer Cyclical,Packaging & Containers,56,40.68,-0.123,0.599,2.57,0.063,0.0,760.09,41.63,24.35,20.72,5.8,AVOID - Poor risk-adjusted score
ATKR,Atkore Inc.,Industrials,Electrical Equipment & Parts,56,49.79,-0.106,0.468,2.5,0.05,0.02,596.71,39.39,23.32,20.3,5.79,AVOID - Poor risk-adjusted score
APA,APA Corporation,Energy,Oil & Gas E&P,56,55.69,-0.061,0.31,1.76,0.032,0.07,496.62,37.6,17.27,15.97,5.79,AVOID - Poor risk-adjusted score
SMG,The Scotts Miracle-Gro Company,Basic Materials,Agricultural Inputs,56,44.33,-0.051,0.335,1.42,0.032,0.04,705.14,37.57,14.84,13.91,5.75,AVOID - Poor risk-adjusted score
ARW,"Arrow Electronics, Inc.",Technology,Electronics & Computer Distribution,56,43.75,-0.028,0.255,0.88,0.02,0.11,714.39,37.83,11.18,10.79,5.74,AVOID - Poor risk-adjusted score
APD,"Air Products and Chemicals, Inc.",Basic Materials,Specialty Chemicals,56,52.7,0.023,0.196,0.86,0.016,0.09,544.96,36.08,10.34,10.65,5.73,AVOID - Poor risk-adjusted score
SQM,Sociedad Química y Minera de Chile S.A.,Basic Materials,Specialty Chemicals,56,54.99,0.125,0.385,3.25,0.059,0.05,506.38,36.73,21.17,24.38,5.73,AVOID - Poor risk-adjusted score
INMD,InMode Ltd.,Healthcare,Medical Devices,56,81.62,-0.006,0.091,0.3,0.004,0.04,101.77,33.09,7.45,7.4,5.67,AVOID - Poor risk-adjusted score
TXT,Textron Inc.,Industrials,Aerospace & Defense,56,48.89,0.025,0.213,0.89,0.018,0.02,614.98,34.92,10.4,10.73,5.67,AVOID - Poor risk-adjusted score
UNH,UnitedHealth Group Incorporated,Healthcare,Healthcare Plans,56,48.66,-0.125,0.52,2.8,0.057,0.16,618.86,43.13,25.3,21.48,5.66,AVOID - Poor risk-adjusted score
LAD,"Lithia Motors, Inc.",Consumer Cyclical,Auto & Truck Dealerships,56,33.76,-0.078,0.512,1.76,0.052,0.13,841.88,42.7,17.28,15.62,5.66,AVOID - Poor risk-adjusted score
VNOM,"Viper Energy, Inc.",Energy,Oil & Gas Midstream,56,69.03,-0.276,0.727,5.22,0.076,0.13,265.34,46.78,50.17,35.19,5.65,AVOID - Poor risk-adjusted score
NWL,Newell Brands Inc.,Consumer Defensive,Household & Personal Products,56,25.74,0.035,0.393,0.89,0.035,0.13,915.54,40.86,10.11,10.55,5.57,AVOID - Poor risk-adjusted score
HLT,Hilton Worldwide Holdings Inc.,Consumer Cyclical,Lodging,56,65.84,0.02,0.15,0.82,0.012,0.04,309.79,33.98,9.85,10.09,5.56,AVOID - Poor risk-adjusted score
ORA,"Ormat Technologies, Inc.",Utilities,Utilities - Renewable,56,48.12,-0.077,0.385,2.02,0.042,0.02,629.32,37.7,18.51,16.74,5.54,AVOID - Poor risk-adjusted score
CRS,Carpenter Technology Corporation,Industrials,Metal Fabrication,56,75.47,0.022,0.139,0.95,0.013,0.05,172.89,34.0,10.49,10.77,5.52,AVOID - Poor risk-adjusted score
XPEV,XPeng Inc.,Consumer Cyclical,Auto Manufacturers,56,27.71,0.01,0.257,0.32,0.011,0.04,899.23,37.31,7.13,7.22,5.49,AVOID - Poor risk-adjusted score
M,"Macy's, Inc.",Consumer Cyclical,Department Stores,56,30.94,0.016,0.262,0.51,0.016,0.11,865.27,38.41,8.12,8.28,5.49,AVOID - Poor risk-adjusted score
GS,"The Goldman Sachs Group, Inc.",Financial Services,Capital Markets,56,33.2,0.082,0.446,1.98,0.06,0.07,847.45,38.87,14.81,16.31,5.47,AVOID - Poor risk-adjusted score
USB,U.S. Bancorp,Financial Services,Banks - Regional,56,26.75,0.031,0.361,0.84,0.031,0.16,908.07,40.97,9.66,10.03,5.46,AVOID - Poor risk-adjusted score
DIS,The Walt Disney Company,Communication Services,Entertainment,56,60.47,-0.027,0.186,1.01,0.017,0.09,408.43,35.75,11.27,10.9,5.43,AVOID - Poor risk-adjusted score
LLY,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,56,69.77,-0.022,0.154,0.93,0.013,0.09,248.0,35.1,10.71,10.41,5.41,AVOID - Poor risk-adjusted score
PRU,"Prudential Financial, Inc.",Financial Services,Insurance - Life,56,39.56,-0.066,0.399,1.68,0.042,0.13,776.05,40.28,15.8,14.51,5.41,AVOID - Poor risk-adjusted score
ED,"Consolidated Edison, Inc.",Utilities,Utilities - Regulated Electric,56,45.36,-0.189,0.706,3.64,0.08,0.07,678.77,44.63,32.04,24.98,5.39,AVOID - Poor risk-adjusted score
PNFP,"Pinnacle Financial Partners, Inc.",Financial Services,Banks - Regional,56,29.98,-0.103,0.635,2.09,0.07,0.0,876.82,42.07,19.02,16.63,5.38,AVOID - Poor risk-adjusted score
DNUT,"Krispy Kreme, Inc.",Consumer Defensive,Grocery Stores,56,22.25,-0.067,0.623,1.37,0.062,0.05,933.46,43.61,13.87,12.71,5.35,AVOID - Poor risk-adjusted score
MET,"MetLife, Inc.",Financial Services,Insurance - Life,56,48.53,-0.213,0.731,4.02,0.083,0.04,619.39,44.36,35.47,26.83,5.34,AVOID - Poor risk-adjusted score
SEDG,"SolarEdge Technologies, Inc.",Technology,Solar,56,19.03,0.107,0.744,2.01,0.106,0.22,942.45,66.12,14.15,16.0,5.32,AVOID - Poor risk-adjusted score
AVY,Avery Dennison Corporation,Consumer Cyclical,Packaging & Containers,56,48.13,-0.022,0.202,0.78,0.016,0.09,628.3,36.25,9.71,9.45,5.3,AVOID - Poor risk-adjusted score
UI,Ubiquiti Inc.,Technology,Communication Equipment,56,82.39,0.033,0.148,1.4,0.017,0.13,93.41,35.29,12.22,12.73,5.29,AVOID - Poor risk-adjusted score
PARA,Paramount Skydance Corporation,Communication Services,Entertainment,56,39.61,0.034,0.266,1.07,0.027,0.05,775.75,36.35,10.52,10.97,5.29,AVOID - Poor risk-adjusted score
ODFL,"Old Dominion Freight Line, Inc.",Industrials,Trucking,56,72.53,-0.324,0.764,6.0,0.083,0.15,214.12,47.57,55.44,36.86,5.27,REDUCE - Weakening position
PNW,Pinnacle West Capital Corporation,Utilities,Utilities - Regulated Electric,56,37.68,0.077,0.383,2.02,0.054,0.09,800.89,37.95,14.42,15.79,5.24,AVOID - Poor risk-adjusted score
NSP,"Insperity, Inc.",Industrials,Staffing & Employment Services,56,52.13,-0.228,0.711,4.37,0.084,0.24,558.73,47.67,37.04,27.51,5.13,AVOID - Poor risk-adjusted score
NEE,"NextEra Energy, Inc.",Utilities,Utilities - Regulated Electric,56,51.69,0.022,0.177,0.84,0.016,0.09,563.3,35.5,9.15,9.4,5.1,AVOID - Poor risk-adjusted score
AU,AngloGold Ashanti plc,Basic Materials,Gold,56,85.67,0.022,0.118,1.04,0.012,0.02,54.82,32.69,10.12,10.4,5.09,AVOID - Poor risk-adjusted score
KMT,Kennametal Inc.,Industrials,Tools & Accessories,56,48.18,-0.055,0.296,1.62,0.034,0.16,627.64,38.78,14.26,13.29,5.06,AVOID - Poor risk-adjusted score
PAYX,"Paychex, Inc.",Technology,Software - Application,56,75.69,-0.271,0.62,5.57,0.074,0.07,171.41,42.71,46.96,33.09,5.04,AVOID - Poor risk-adjusted score
SYY,Sysco Corporation,Consumer Defensive,Food Distribution,56,43.65,0.021,0.199,0.78,0.018,0.13,715.5,36.74,8.69,8.92,5.02,AVOID - Poor risk-adjusted score
OLN,Olin Corporation,Basic Materials,Chemicals,56,27.83,-0.085,0.569,1.83,0.066,0.02,896.45,40.86,15.82,14.16,5.01,AVOID - Poor risk-adjusted score
JPM,JPMorgan Chase & Co.,Financial Services,Banks - Diversified,56,33.27,-0.049,0.367,1.3,0.039,0.04,845.41,37.83,12.19,11.46,4.99,AVOID - Poor risk-adjusted score
HIMS,"Hims & Hers Health, Inc.",Consumer Defensive,Household & Personal Products,56,92.75,-0.371,0.694,7.19,0.078,0.25,31.71,48.17,64.41,40.92,4.99,REDUCE - Weakening position
SMFG,"Sumitomo Mitsui Financial Group, Inc.",Financial Services,Banks - Diversified,56,26.2,0.015,0.274,0.47,0.018,0.13,912.54,38.97,7.19,7.32,4.98,AVOID - Poor risk-adjusted score
EMR,Emerson Electric Co.,Industrials,Specialty Industrial Machinery,56,63.1,-0.028,0.172,1.11,0.018,0.04,357.55,34.13,10.87,10.48,4.97,AVOID - Poor risk-adjusted score
KHC,The Kraft Heinz Company,Consumer Defensive,Packaged Foods,56,44.78,-0.09,0.409,2.28,0.051,0.02,695.02,37.56,18.33,16.3,4.97,AVOID - Poor risk-adjusted score
MXL,"MaxLinear, Inc.",Technology,Semiconductors,56,25.47,0.182,0.719,3.48,0.137,0.02,911.79,58.26,18.3,22.21,4.96,AVOID - Poor risk-adjusted score
SJM,The J. M. Smucker Company,Consumer Defensive,Packaged Foods,56,35.84,-0.035,0.295,1.05,0.029,0.07,825.5,37.38,10.58,10.12,4.94,AVOID - Poor risk-adjusted score
F,Ford Motor Company,Consumer Cyclical,Auto Manufacturers,56,29.5,0.036,0.319,1.02,0.035,0.0,879.27,36.1,9.41,9.83,4.86,AVOID - Poor risk-adjusted score
MCK,McKesson Corporation,Healthcare,Medical Distribution,56,61.99,-0.264,0.68,5.17,0.083,0.09,379.93,43.86,42.12,29.95,4.85,AVOID - Poor risk-adjusted score
STZ,"Constellation Brands, Inc.",Consumer Defensive,Beverages - Brewers,56,45.09,-0.026,0.211,0.91,0.02,0.27,691.23,39.76,9.51,9.21,4.81,AVOID - Poor risk-adjusted score
SPGI,S&P Global Inc.,Financial Services,Financial Data & Stock Exchanges,56,69.74,-0.019,0.13,0.86,0.012,0.11,247.32,34.84,9.06,8.84,4.75,AVOID - Poor risk-adjusted score
ECL,Ecolab Inc.,Basic Materials,Specialty Chemicals,56,71.08,0.013,0.107,0.63,0.009,0.02,227.82,32.68,7.58,7.7,4.73,AVOID - Poor risk-adjusted score
KR,The Kroger Co.,Consumer Defensive,Grocery Stores,56,43.98,-0.034,0.239,1.13,0.026,0.09,711.18,36.4,10.49,10.04,4.71,AVOID - Poor risk-adjusted score
CPNG,"Coupang, Inc.",Consumer Cyclical,Internet Retail,56,72.43,-0.014,0.109,0.67,0.009,0.04,210.38,33.07,7.88,7.75,4.65,AVOID - Poor risk-adjusted score
MDU,"MDU Resources Group, Inc.",Utilities,Utilities - Regulated Gas,56,44.19,-0.198,0.67,3.91,0.088,0.09,701.89,43.07,29.6,22.82,4.65,AVOID - Poor risk-adjusted score
HOOD,"Robinhood Markets, Inc.",Financial Services,Capital Markets,56,44.99,-0.051,0.282,1.56,0.035,0.07,692.95,36.45,12.7,11.89,4.64,AVOID - Poor risk-adjusted score
V,Visa Inc.,Financial Services,Credit Services,56,83.86,-0.015,0.099,0.76,0.009,0.07,74.34,33.51,8.31,8.15,4.62,AVOID - Poor risk-adjusted score
CIG,Companhia Energética de Minas Gerais - CEMIG,Utilities,Utilities - Diversified,56,39.98,-0.009,0.158,0.36,0.009,0.11,771.05,36.04,6.33,6.26,4.61,AVOID - Poor risk-adjusted score
NIO,NIO Inc.,Consumer Cyclical,Auto Manufacturers,56,16.15,0.121,0.794,2.2,0.136,0.13,949.23,62.75,12.83,14.72,4.6,AVOID - Poor risk-adjusted score
BRKR,Bruker Corporation,Healthcare,Medical Devices,56,44.15,-0.169,0.593,3.56,0.081,0.05,703.59,40.84,26.19,20.96,4.6,AVOID - Poor risk-adjusted score
NKE,"NIKE, Inc.",Consumer Cyclical,Footwear & Accessories,56,70.44,0.036,0.155,1.48,0.021,0.05,237.12,33.64,10.91,11.4,4.6,AVOID - Poor risk-adjusted score
SONY,Sony Group Corporation,Technology,Consumer Electronics,56,48.73,0.092,0.307,2.67,0.055,0.25,621.54,38.83,14.97,16.66,4.54,AVOID - Poor risk-adjusted score
AGNC,AGNC Investment Corp.,Real Estate,REIT - Mortgage,56,18.59,0.129,0.727,2.44,0.131,0.02,943.21,59.04,13.51,15.62,4.54,AVOID - Poor risk-adjusted score
SWKS,"Skyworks Solutions, Inc.",Technology,Semiconductors,56,68.87,-0.02,0.128,0.89,0.013,0.07,261.64,33.99,8.79,8.57,4.53,AVOID - Poor risk-adjusted score
CNK,"Cinemark Holdings, Inc.",Communication Services,Entertainment,56,47.56,0.134,0.371,3.55,0.075,0.09,644.5,35.48,17.64,20.48,4.5,AVOID - Poor risk-adjusted score
MT,ArcelorMittal S.A.,Basic Materials,Steel,56,45.22,-0.116,0.443,2.83,0.063,0.13,684.59,39.57,20.02,17.18,4.49,AVOID - Poor risk-adjusted score
LNG,"Cheniere Energy, Inc.",Energy,Oil & Gas Midstream,56,60.91,-0.019,0.138,0.84,0.014,0.05,399.59,33.87,8.43,8.23,4.48,AVOID - Poor risk-adjusted score
SLM,SLM Corporation,Financial Services,Credit Services,56,32.53,-0.179,0.756,3.34,0.103,0.05,853.12,43.51,24.58,19.41,4.48,AVOID - Poor risk-adjusted score
SSNC,"SS&C Technologies Holdings, Inc.",Technology,Software - Application,56,56.03,-0.027,0.169,1.06,0.019,0.02,488.36,33.53,9.44,9.13,4.43,AVOID - Poor risk-adjusted score
EPAM,"EPAM Systems, Inc.",Technology,Information Technology Services,56,77.88,0.019,0.108,0.95,0.012,0.11,142.45,34.2,8.41,8.62,4.42,AVOID - Poor risk-adjusted score
DVN,Devon Energy Corporation,Energy,Oil & Gas E&P,56,54.7,-0.015,0.137,0.67,0.012,0.09,510.79,34.71,7.51,7.37,4.41,AVOID - Poor risk-adjusted score
XRAY,DENTSPLY SIRONA Inc.,Healthcare,Medical Instruments & Supplies,56,33.85,-0.025,0.245,0.82,0.024,0.11,840.88,37.08,8.28,8.02,4.39,AVOID - Poor risk-adjusted score
GT,The Goodyear Tire & Rubber Company,Consumer Cyclical,Auto Parts,56,31.46,-0.12,0.574,2.56,0.081,0.11,862.95,41.28,18.06,15.43,4.34,AVOID - Poor risk-adjusted score
AMN,"AMN Healthcare Services, Inc.",Healthcare,Medical Care Facilities,56,28.37,-0.011,0.215,0.39,0.014,0.11,892.34,37.26,6.1,6.01,4.33,AVOID - Poor risk-adjusted score
PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,56,38.3,0.053,0.276,1.62,0.042,0.25,794.5,39.15,10.57,11.26,4.3,AVOID - Poor risk-adjusted score
ITW,Illinois Tool Works Inc.,Industrials,Specialty Industrial Machinery,56,62.94,-0.016,0.12,0.72,0.012,0.07,360.04,33.9,7.55,7.4,4.29,AVOID - Poor risk-adjusted score
VICI,VICI Properties Inc.,Real Estate,REIT - Diversified,56,66.08,-0.008,0.095,0.45,0.007,0.13,306.07,34.72,6.27,6.2,4.29,AVOID - Poor risk-adjusted score
PLUG,Plug Power Inc.,Industrials,Electrical Equipment & Parts,56,13.71,0.051,0.603,1.07,0.078,0.09,954.16,62.11,8.26,8.79,4.25,AVOID - Poor risk-adjusted score
LMT,Lockheed Martin Corporation,Industrials,Aerospace & Defense,56,45.13,-0.232,0.699,4.49,0.1,0.07,678.95,42.49,31.57,23.3,4.24,AVOID - Poor risk-adjusted score
CCI,Crown Castle Inc.,Real Estate,REIT - Specialty,56,49.93,-0.026,0.172,1.02,0.021,0.07,594.04,34.56,8.59,8.3,4.1,AVOID - Poor risk-adjusted score
TS,Tenaris S.A.,Energy,Oil & Gas Equipment & Services,56,79.79,-0.018,0.1,0.93,0.012,0.05,121.0,32.93,8.0,7.81,4.05,AVOID - Poor risk-adjusted score
PAG,"Penske Automotive Group, Inc.",Consumer Cyclical,Auto & Truck Dealerships,56,38.51,-0.026,0.209,0.93,0.024,0.09,793.3,35.65,8.03,7.77,4.02,AVOID - Poor risk-adjusted score
COLB,"Columbia Banking System, Inc.",Financial Services,Banks - Regional,56,22.05,-0.12,0.704,2.31,0.105,0.07,932.43,42.11,15.53,13.27,4.01,AVOID - Poor risk-adjusted score
AVT,"Avnet, Inc.",Technology,Electronics & Computer Distribution,56,41.08,-0.025,0.193,0.93,0.023,0.07,754.48,35.0,7.94,7.69,3.99,AVOID - Poor risk-adjusted score
IP,International Paper Company,Consumer Cyclical,Packaging & Containers,56,49.15,-0.058,0.248,1.87,0.038,0.02,607.18,34.02,12.21,11.33,3.96,AVOID - Poor risk-adjusted score
FLG,"Flagstar Financial, Inc.",Financial Services,Banks - Regional,56,22.65,0.204,0.699,3.94,0.174,0.07,927.39,55.03,15.84,19.56,3.96,AVOID - Poor risk-adjusted score
AXP,American Express Company,Financial Services,Credit Services,56,38.01,-0.03,0.221,1.04,0.027,0.16,799.38,37.15,8.39,8.08,3.95,AVOID - Poor risk-adjusted score
LNC,Lincoln National Corporation,Financial Services,Insurance - Life,56,25.68,-0.135,0.672,2.66,0.104,0.11,911.68,41.97,17.26,14.45,3.94,AVOID - Poor risk-adjusted score
GNW,"Genworth Financial, Inc.",Financial Services,Insurance - Life,56,57.09,-0.018,0.129,0.83,0.015,0.16,472.57,35.68,7.35,7.18,3.92,AVOID - Poor risk-adjusted score
SWK,"Stanley Black & Decker, Inc.",Industrials,Tools & Accessories,56,36.8,-0.025,0.207,0.88,0.024,0.04,815.2,34.53,7.61,7.37,3.91,AVOID - Poor risk-adjusted score
TME,Tencent Music Entertainment Group,Communication Services,Internet Content & Information,56,81.81,0.077,0.174,2.99,0.037,0.07,98.91,33.02,14.22,15.58,3.91,AVOID - Poor risk-adjusted score
FCNCA,"First Citizens BancShares, Inc.",Financial Services,Banks - Regional,56,25.9,-0.084,0.492,1.95,0.075,0.11,912.2,39.44,12.76,11.43,3.88,AVOID - Poor risk-adjusted score
PPL,PPL Corporation,Utilities,Utilities - Regulated Electric,56,47.58,-0.01,0.121,0.46,0.01,0.05,639.93,33.74,5.74,5.67,3.88,AVOID - Poor risk-adjusted score
KKR,KKR & Co. Inc.,Financial Services,Asset Management,56,36.28,0.166,0.447,4.02,0.111,0.02,812.21,32.7,16.23,19.42,3.87,AVOID - Poor risk-adjusted score
BAP,Credicorp Ltd.,Financial Services,Banks - Regional,56,30.73,0.039,0.267,1.23,0.04,0.04,868.02,34.73,8.21,8.61,3.86,AVOID - Poor risk-adjusted score
AMP,"Ameriprise Financial, Inc.",Financial Services,Asset Management,56,39.32,-0.026,0.197,0.96,0.024,0.05,780.5,34.57,7.75,7.5,3.83,AVOID - Poor risk-adjusted score
ZION,"Zions Bancorporation, National Association",Financial Services,Banks - Regional,56,26.92,-0.045,0.338,1.25,0.047,0.09,905.68,37.29,9.1,8.58,3.81,AVOID - Poor risk-adjusted score
AGI,Alamos Gold Inc.,Basic Materials,Gold,56,83.48,0.021,0.094,1.13,0.014,0.09,79.71,33.3,7.88,8.09,3.8,AVOID - Poor risk-adjusted score
DGX,Quest Diagnostics Incorporated,Healthcare,Diagnostics & Research,56,52.87,-0.023,0.145,0.97,0.018,0.07,542.23,33.98,7.68,7.46,3.79,AVOID - Poor risk-adjusted score
GRBK,"Green Brick Partners, Inc.",Consumer Cyclical,Residential Construction,56,70.65,-0.014,0.094,0.73,0.01,0.11,234.21,33.96,6.64,6.52,3.77,AVOID - Poor risk-adjusted score
UPST,"Upstart Holdings, Inc.",Financial Services,Credit Services,56,46.03,0.655,0.732,12.37,0.269,0.33,652.41,51.63,33.68,49.29,3.69,AVOID - Too volatile
PZZA,"Papa John's International, Inc.",Consumer Cyclical,Restaurants,56,32.0,-0.037,0.262,1.18,0.037,0.02,855.84,34.56,8.39,8.0,3.68,AVOID - Poor risk-adjusted score
GOOG,Alphabet Inc.,Communication Services,Internet Content & Information,56,92.1,-0.008,0.062,0.53,0.006,0.15,17.41,34.18,5.68,5.63,3.68,AVOID - Poor risk-adjusted score
SMCI,"Super Micro Computer, Inc.",Technology,Computer Hardware,56,67.21,-0.132,0.312,3.81,0.057,0.09,290.43,35.51,20.96,17.63,3.67,AVOID - Poor risk-adjusted score
EQT,EQT Corporation,Energy,Oil & Gas E&P,56,69.39,-0.02,0.108,1.0,0.014,0.09,253.46,33.62,7.49,7.3,3.66,AVOID - Poor risk-adjusted score
BMRN,BioMarin Pharmaceutical Inc.,Healthcare,Biotechnology,56,83.97,0.013,0.075,0.77,0.009,0.09,73.75,33.14,6.28,6.38,3.6,AVOID - Poor risk-adjusted score
LYG,Lloyds Banking Group plc,Financial Services,Banks - Regional,56,30.48,-0.021,0.211,0.74,0.024,0.09,869.55,35.71,6.43,6.26,3.59,AVOID - Poor risk-adjusted score
CF,"CF Industries Holdings, Inc.",Basic Materials,Agricultural Inputs,56,73.18,-0.021,0.102,1.04,0.014,0.11,201.29,33.84,7.5,7.3,3.58,AVOID - Poor risk-adjusted score
XRX,Xerox Holdings Corporation,Technology,Information Technology Services,56,23.01,0.018,0.239,0.59,0.026,0.09,931.32,36.43,5.49,5.62,3.54,AVOID - Poor risk-adjusted score
TDG,TransDigm Group Incorporated,Industrials,Aerospace & Defense,56,74.33,-0.072,0.192,2.67,0.036,0.24,187.2,36.89,14.26,12.99,3.53,AVOID - Poor risk-adjusted score
MMC,"Marsh & McLennan Companies, Inc.",Financial Services,Insurance Brokers,56,59.85,-0.018,0.113,0.88,0.015,0.04,420.8,32.65,6.78,6.62,3.52,AVOID - Poor risk-adjusted score
HAS,"Hasbro, Inc.",Consumer Cyclical,Leisure,56,58.69,-0.291,0.609,6.03,0.103,0.04,438.8,38.71,35.73,24.62,3.5,AVOID - Poor risk-adjusted score
HDB,HDFC Bank Limited,Financial Services,Banks - Regional,56,21.9,-0.16,0.767,2.94,0.134,0.02,931.5,39.93,16.8,13.62,3.45,AVOID - Poor risk-adjusted score
CNP,"CenterPoint Energy, Inc.",Utilities,Utilities - Regulated Electric,56,45.34,-0.014,0.128,0.65,0.014,0.09,686.59,34.22,5.78,5.68,3.45,AVOID - Poor risk-adjusted score
GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,56,92.16,-0.007,0.056,0.49,0.005,0.27,16.38,36.6,5.16,5.11,3.44,AVOID - Poor risk-adjusted score
WWD,"Woodward, Inc.",Industrials,Aerospace & Defense,56,71.59,0.019,0.093,0.99,0.014,0.05,220.86,32.51,6.69,6.84,3.44,AVOID - Poor risk-adjusted score
KMX,"CarMax, Inc.",Consumer Cyclical,Auto & Truck Dealerships,56,36.54,0.016,0.152,0.65,0.018,0.09,817.86,34.59,5.55,5.65,3.43,AVOID - Poor risk-adjusted score
DD,"DuPont de Nemours, Inc.",Basic Materials,Specialty Chemicals,56,52.81,0.019,0.12,0.9,0.017,0.13,543.38,34.46,6.35,6.5,3.43,AVOID - Poor risk-adjusted score
GOOS,Canada Goose Holdings Inc.,Consumer Cyclical,Apparel Manufacturing,56,60.31,-0.134,0.324,3.8,0.063,0.09,410.73,35.25,19.57,16.41,3.42,AVOID - Poor risk-adjusted score
L,Loews Corporation,Financial Services,Insurance - Property & Casualty,56,58.21,-0.01,0.092,0.55,0.009,0.07,452.73,33.27,5.35,5.28,3.41,AVOID - Poor risk-adjusted score
NVS,Novartis AG,Healthcare,Drug Manufacturers - General,56,72.27,-0.016,0.089,0.86,0.012,0.15,212.3,34.38,6.42,6.3,3.38,AVOID - Poor risk-adjusted score
SEE,Sealed Air Corporation,Consumer Cyclical,Packaging & Containers,56,42.47,-0.02,0.15,0.84,0.02,0.02,733.5,32.88,6.36,6.2,3.38,AVOID - Poor risk-adjusted score
TMDX,"TransMedics Group, Inc.",Healthcare,Medical Devices,56,76.76,-0.027,0.107,1.35,0.018,0.29,156.43,37.27,8.24,7.96,3.38,AVOID - Poor risk-adjusted score
MMYT,MakeMyTrip Limited,Consumer Cyclical,Travel Services,56,76.04,-0.496,0.775,9.1,0.12,0.16,174.59,44.55,58.92,34.02,3.37,REDUCE - Weakening position
JACK,Jack in the Box Inc.,Consumer Cyclical,Restaurants,56,24.5,-0.015,0.214,0.53,0.022,0.02,922.59,34.59,5.24,5.14,3.35,AVOID - Poor risk-adjusted score
ESTC,Elastic N.V.,Technology,Software - Application,56,38.2,-0.015,0.147,0.64,0.017,0.16,797.86,36.0,5.61,5.5,3.35,AVOID - Poor risk-adjusted score
STLD,"Steel Dynamics, Inc.",Basic Materials,Steel,56,53.53,0.014,0.104,0.72,0.013,0.04,529.64,32.51,5.57,5.67,3.3,AVOID - Poor risk-adjusted score
NRG,"NRG Energy, Inc.",Utilities,Utilities - Independent Power Producers,56,49.56,-0.278,0.628,5.68,0.115,0.04,601.39,38.11,31.13,21.76,3.26,AVOID - Poor risk-adjusted score
ZBH,"Zimmer Biomet Holdings, Inc.",Healthcare,Medical Devices,56,59.63,-0.014,0.096,0.73,0.012,0.11,425.0,33.83,5.7,5.6,3.24,AVOID - Poor risk-adjusted score
ABM,ABM Industries Incorporated,Industrials,Specialty Business Services,56,37.33,-0.023,0.169,0.91,0.024,0.22,808.23,37.01,6.32,6.14,3.22,AVOID - Poor risk-adjusted score
DUK,Duke Energy Corporation,Utilities,Utilities - Regulated Electric,56,46.72,0.014,0.113,0.68,0.015,0.07,659.25,33.38,5.26,5.36,3.19,AVOID - Poor risk-adjusted score
HOG,"Harley-Davidson, Inc.",Consumer Cyclical,Recreational Vehicles,56,33.6,-0.052,0.266,1.62,0.048,0.2,842.71,37.14,8.93,8.35,3.18,AVOID - Poor risk-adjusted score
MA,Mastercard Incorporated,Financial Services,Credit Services,56,77.68,0.014,0.073,0.81,0.01,0.0,144.93,31.14,5.66,5.76,3.18,AVOID - Poor risk-adjusted score
WHR,Whirlpool Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances",56,27.89,-0.127,0.516,2.87,0.103,0.04,894.25,35.93,14.39,12.17,3.15,AVOID - Poor risk-adjusted score
CC,The Chemours Company,Basic Materials,Specialty Chemicals,56,27.81,-0.069,0.356,1.88,0.068,0.16,896.39,37.2,9.9,9.05,3.14,AVOID - Poor risk-adjusted score
RNG,"RingCentral, Inc.",Technology,Software - Application,56,43.58,0.019,0.128,0.84,0.019,0.02,716.55,32.26,5.56,5.69,3.09,AVOID - Poor risk-adjusted score
PVH,PVH Corp.,Consumer Cyclical,Apparel Manufacturing,56,38.8,0.013,0.123,0.58,0.015,0.0,787.77,32.19,4.77,4.85,3.07,AVOID - Poor risk-adjusted score
