ticker,CompanyName,Sector,Industry,appearances,avg_score,linear_slope,linear_r2,score_std,score_cv,trend_consistency,avg_rank,stability_score,r2_adjusted_score,slope_adjusted_score,stability_adjusted_score,recommendation
CPNG,"Coupang, Inc.",Consumer Cyclical,Internet Retail,58,72.4,-0.015,0.143,0.67,0.009,0.0,210.67,33.35,10.32,10.13,6.05,AVOID - Poor risk-adjusted score
STZ,"Constellation Brands, Inc.",Consumer Defensive,Beverages - Brewers,58,45.02,-0.031,0.276,0.98,0.022,0.3,692.28,42.08,12.44,11.97,6.05,AVOID - Poor risk-adjusted score
ARW,"Arrow Electronics, Inc.",Technology,Electronics & Computer Distribution,58,43.73,-0.027,0.268,0.87,0.02,0.11,714.52,38.14,11.71,11.31,6.04,AVOID - Poor risk-adjusted score
NWL,Newell Brands Inc.,Consumer Defensive,Household & Personal Products,58,25.79,0.036,0.429,0.91,0.035,0.12,915.21,41.79,11.06,11.55,6.04,AVOID - Poor risk-adjusted score
ORA,"Ormat Technologies, Inc.",Utilities,Utilities - Renewable,58,48.02,-0.08,0.426,2.06,0.043,0.02,631.26,38.83,20.44,18.41,6.01,AVOID - Poor risk-adjusted score
L,Loews Corporation,Financial Services,Insurance - Property & Casualty,58,58.13,-0.017,0.177,0.68,0.012,0.07,453.95,35.55,10.31,10.09,6.0,AVOID - Poor risk-adjusted score
M,"Macy's, Inc.",Consumer Cyclical,Department Stores,58,31.01,0.022,0.311,0.65,0.021,0.14,864.72,40.03,9.64,9.9,5.99,AVOID - Poor risk-adjusted score
SLGN,Silgan Holdings Inc.,Consumer Cyclical,Packaging & Containers,58,40.55,-0.125,0.628,2.63,0.065,0.0,761.97,42.36,25.47,21.63,5.96,AVOID - Poor risk-adjusted score
CIG,Companhia Energética de Minas Gerais - CEMIG,Utilities,Utilities - Diversified,58,39.96,-0.01,0.206,0.37,0.009,0.07,771.4,36.65,8.22,8.11,5.93,AVOID - Poor risk-adjusted score
APA,APA Corporation,Energy,Oil & Gas E&P,58,55.66,-0.058,0.314,1.74,0.031,0.07,497.09,37.7,17.47,16.21,5.92,AVOID - Poor risk-adjusted score
VTR,"Ventas, Inc.",Real Estate,REIT - Healthcare Facilities,58,56.17,0.019,0.178,0.75,0.013,0.02,487.84,34.35,9.98,10.21,5.84,AVOID - Poor risk-adjusted score
PRU,"Prudential Financial, Inc.",Financial Services,Insurance - Life,58,39.48,-0.067,0.435,1.71,0.043,0.09,777.24,40.49,17.18,15.75,5.82,AVOID - Poor risk-adjusted score
VNOM,"Viper Energy, Inc.",Energy,Oil & Gas Midstream,58,68.79,-0.272,0.742,5.29,0.077,0.16,269.05,47.72,51.03,35.93,5.71,AVOID - Poor risk-adjusted score
KMT,Kennametal Inc.,Industrials,Tools & Accessories,58,48.1,-0.057,0.337,1.65,0.034,0.16,629.22,39.82,16.19,15.04,5.67,AVOID - Poor risk-adjusted score
WPM,Wheaton Precious Metals Corp.,Basic Materials,Gold,58,93.7,-0.013,0.104,0.7,0.007,0.04,9.86,33.09,9.77,9.61,5.67,AVOID - Poor risk-adjusted score
CVS,CVS Health Corporation,Healthcare,Healthcare Plans,58,38.5,-0.055,0.391,1.48,0.038,0.05,791.71,38.94,15.06,14.02,5.66,AVOID - Poor risk-adjusted score
LAD,"Lithia Motors, Inc.",Consumer Cyclical,Auto & Truck Dealerships,58,33.72,-0.074,0.505,1.74,0.052,0.12,842.17,42.44,17.02,15.47,5.65,AVOID - Poor risk-adjusted score
SWKS,"Skyworks Solutions, Inc.",Technology,Semiconductors,58,68.83,-0.022,0.16,0.9,0.013,0.11,262.26,35.61,11.03,10.74,5.65,AVOID - Poor risk-adjusted score
V,Visa Inc.,Financial Services,Credit Services,58,83.83,-0.016,0.121,0.76,0.009,0.07,74.76,34.13,10.15,9.95,5.65,AVOID - Poor risk-adjusted score
UNH,UnitedHealth Group Incorporated,Healthcare,Healthcare Plans,58,48.61,-0.118,0.509,2.76,0.057,0.19,619.66,43.45,24.74,21.2,5.64,AVOID - Poor risk-adjusted score
TS,Tenaris S.A.,Energy,Oil & Gas Equipment & Services,58,79.74,-0.021,0.14,0.95,0.012,0.09,121.55,34.78,11.2,10.9,5.59,AVOID - Poor risk-adjusted score
PNW,Pinnacle West Capital Corporation,Utilities,Utilities - Regulated Electric,58,37.76,0.077,0.408,2.02,0.054,0.12,799.76,39.34,15.41,16.88,5.58,AVOID - Poor risk-adjusted score
TXT,Textron Inc.,Industrials,Aerospace & Defense,58,48.9,0.024,0.207,0.88,0.018,0.02,614.78,34.77,10.12,10.42,5.55,AVOID - Poor risk-adjusted score
USB,U.S. Bancorp,Financial Services,Banks - Regional,58,26.77,0.03,0.363,0.83,0.031,0.16,907.95,40.95,9.71,10.07,5.51,AVOID - Poor risk-adjusted score
SPGI,S&P Global Inc.,Financial Services,Financial Data & Stock Exchanges,58,69.72,-0.02,0.15,0.86,0.012,0.12,247.57,35.74,10.48,10.22,5.5,AVOID - Poor risk-adjusted score
KR,The Kroger Co.,Consumer Defensive,Grocery Stores,58,43.92,-0.037,0.283,1.16,0.026,0.11,711.84,37.97,12.45,11.88,5.5,AVOID - Poor risk-adjusted score
PNFP,"Pinnacle Financial Partners, Inc.",Financial Services,Banks - Regional,58,29.88,-0.102,0.655,2.11,0.071,0.04,877.81,43.28,19.57,17.13,5.5,AVOID - Poor risk-adjusted score
DNUT,"Krispy Kreme, Inc.",Consumer Defensive,Grocery Stores,58,22.18,-0.068,0.651,1.41,0.063,0.09,933.57,44.96,14.45,13.24,5.5,AVOID - Poor risk-adjusted score
MMC,"Marsh & McLennan Companies, Inc.",Financial Services,Insurance Brokers,58,59.73,-0.028,0.196,1.06,0.018,0.07,422.81,35.51,11.7,11.3,5.49,AVOID - Poor risk-adjusted score
XPEV,XPeng Inc.,Consumer Cyclical,Auto Manufacturers,58,27.72,0.009,0.256,0.31,0.011,0.0,899.24,36.55,7.09,7.17,5.47,AVOID - Poor risk-adjusted score
SJM,The J. M. Smucker Company,Consumer Defensive,Packaged Foods,58,35.71,-0.045,0.364,1.25,0.035,0.07,826.6,38.84,13.02,12.29,5.46,AVOID - Poor risk-adjusted score
DIS,The Walt Disney Company,Communication Services,Entertainment,58,60.45,-0.026,0.185,0.99,0.016,0.09,408.41,35.67,11.2,10.85,5.45,AVOID - Poor risk-adjusted score
DB,Deutsche Bank Aktiengesellschaft,Financial Services,Banks - Regional,58,32.23,0.038,0.337,1.09,0.034,0.09,854.93,38.48,10.85,11.36,5.44,AVOID - Poor risk-adjusted score
SEDG,"SolarEdge Technologies, Inc.",Technology,Solar,58,19.14,0.108,0.765,2.06,0.108,0.21,942.03,66.38,14.64,16.56,5.41,AVOID - Poor risk-adjusted score
ED,"Consolidated Edison, Inc.",Utilities,Utilities - Regulated Electric,58,45.13,-0.193,0.733,3.77,0.084,0.07,682.6,45.05,33.1,25.68,5.38,AVOID - Poor risk-adjusted score
SQM,Sociedad Química y Minera de Chile S.A.,Basic Materials,Specialty Chemicals,58,55.01,0.115,0.36,3.2,0.058,0.05,505.84,36.05,19.83,22.6,5.38,AVOID - Poor risk-adjusted score
JPM,JPMorgan Chase & Co.,Financial Services,Banks - Diversified,58,33.22,-0.049,0.397,1.31,0.039,0.04,845.91,38.68,13.19,12.38,5.37,AVOID - Poor risk-adjusted score
CDNS,"Cadence Design Systems, Inc.",Technology,Software - Application,58,93.26,0.007,0.082,0.43,0.005,0.12,10.93,34.44,7.61,7.68,5.36,AVOID - Poor risk-adjusted score
MET,"MetLife, Inc.",Financial Services,Insurance - Life,58,48.31,-0.214,0.753,4.13,0.085,0.07,623.33,45.44,36.37,27.47,5.36,AVOID - Poor risk-adjusted score
KHC,The Kraft Heinz Company,Consumer Defensive,Packaged Foods,58,44.66,-0.094,0.452,2.34,0.052,0.02,696.74,38.68,20.2,17.87,5.35,AVOID - Poor risk-adjusted score
APD,"Air Products and Chemicals, Inc.",Basic Materials,Specialty Chemicals,58,52.71,0.021,0.182,0.84,0.016,0.05,545.03,34.91,9.58,9.84,5.34,AVOID - Poor risk-adjusted score
ODFL,"Old Dominion Freight Line, Inc.",Industrials,Trucking,58,72.26,-0.319,0.775,6.06,0.084,0.18,217.53,48.38,56.02,37.46,5.3,REDUCE - Weakening position
EPAM,"EPAM Systems, Inc.",Technology,Information Technology Services,58,77.91,0.02,0.129,0.94,0.012,0.14,142.09,35.46,10.04,10.29,5.29,AVOID - Poor risk-adjusted score
C,Citigroup Inc.,Financial Services,Banks - Diversified,58,29.67,0.033,0.333,0.96,0.033,0.09,877.81,38.49,9.88,10.29,5.24,AVOID - Poor risk-adjusted score
NSP,"Insperity, Inc.",Industrials,Staffing & Employment Services,58,51.93,-0.225,0.727,4.43,0.085,0.26,562.34,48.56,37.77,28.13,5.18,AVOID - Poor risk-adjusted score
CRS,Carpenter Technology Corporation,Industrials,Metal Fabrication,58,75.48,0.02,0.13,0.93,0.012,0.05,172.79,33.7,9.78,10.03,5.18,AVOID - Poor risk-adjusted score
SSNC,"SS&C Technologies Holdings, Inc.",Technology,Software - Application,58,55.99,-0.028,0.198,1.06,0.019,0.02,488.9,34.38,11.07,10.68,5.17,AVOID - Poor risk-adjusted score
HOOD,"Robinhood Markets, Inc.",Financial Services,Capital Markets,58,44.92,-0.053,0.316,1.58,0.035,0.11,693.86,38.06,14.18,13.25,5.14,AVOID - Poor risk-adjusted score
OLN,Olin Corporation,Basic Materials,Chemicals,58,27.76,-0.083,0.581,1.83,0.066,0.02,897.03,41.19,16.13,14.47,5.12,AVOID - Poor risk-adjusted score
PAYX,"Paychex, Inc.",Technology,Software - Application,58,75.53,-0.261,0.62,5.54,0.073,0.11,173.36,43.38,46.86,33.43,5.11,AVOID - Poor risk-adjusted score
HIMS,"Hims & Hers Health, Inc.",Consumer Defensive,Household & Personal Products,58,92.38,-0.371,0.717,7.34,0.079,0.25,34.0,48.46,66.21,42.05,5.04,REDUCE - Weakening position
SMFG,"Sumitomo Mitsui Financial Group, Inc.",Financial Services,Banks - Diversified,58,26.21,0.015,0.276,0.47,0.018,0.16,912.48,39.66,7.23,7.37,5.02,AVOID - Poor risk-adjusted score
GS,"The Goldman Sachs Group, Inc.",Financial Services,Capital Markets,58,33.2,0.074,0.408,1.95,0.059,0.07,847.41,37.77,13.54,14.78,5.01,AVOID - Poor risk-adjusted score
MXL,"MaxLinear, Inc.",Technology,Semiconductors,58,25.58,0.176,0.718,3.47,0.136,0.02,910.79,58.32,18.37,22.17,4.96,AVOID - Poor risk-adjusted score
ULTA,"Ulta Beauty, Inc.",Consumer Cyclical,Specialty Retail,58,70.71,0.019,0.13,0.89,0.013,0.0,233.53,32.63,9.18,9.4,4.96,AVOID - Poor risk-adjusted score
MCK,McKesson Corporation,Healthcare,Medical Distribution,58,61.72,-0.265,0.703,5.28,0.086,0.09,384.69,44.29,43.39,30.83,4.91,AVOID - Poor risk-adjusted score
COO,"The Cooper Companies, Inc.",Healthcare,Medical Instruments & Supplies,58,60.21,0.011,0.121,0.51,0.008,0.02,412.5,33.14,7.29,7.39,4.9,AVOID - Poor risk-adjusted score
SYY,Sysco Corporation,Consumer Defensive,Food Distribution,58,43.66,0.02,0.193,0.76,0.018,0.12,715.17,36.49,8.42,8.63,4.89,AVOID - Poor risk-adjusted score
SONY,Sony Group Corporation,Technology,Consumer Electronics,58,48.81,0.091,0.328,2.66,0.055,0.25,619.81,39.3,16.01,17.8,4.86,AVOID - Poor risk-adjusted score
LNG,"Cheniere Energy, Inc.",Energy,Oil & Gas Midstream,58,60.89,-0.019,0.15,0.84,0.014,0.09,399.71,34.89,9.15,8.93,4.86,AVOID - Poor risk-adjusted score
LII,Lennox International Inc.,Industrials,Building Products & Equipment,58,60.09,0.032,0.177,1.29,0.021,0.07,414.84,34.57,10.64,11.07,4.84,AVOID - Poor risk-adjusted score
LHX,"L3Harris Technologies, Inc.",Industrials,Aerospace & Defense,58,54.33,0.016,0.147,0.68,0.013,0.12,515.43,35.61,7.99,8.15,4.84,AVOID - Poor risk-adjusted score
XRAY,DENTSPLY SIRONA Inc.,Healthcare,Medical Instruments & Supplies,58,33.82,-0.025,0.268,0.82,0.024,0.07,841.1,37.02,9.08,8.79,4.82,AVOID - Poor risk-adjusted score
CNK,"Cinemark Holdings, Inc.",Communication Services,Entertainment,58,47.7,0.134,0.397,3.56,0.075,0.12,641.78,36.89,18.92,21.97,4.82,AVOID - Poor risk-adjusted score
PPL,PPL Corporation,Utilities,Utilities - Regulated Electric,58,47.56,-0.011,0.15,0.46,0.01,0.02,640.05,33.88,7.14,7.04,4.81,AVOID - Poor risk-adjusted score
TME,Tencent Music Entertainment Group,Communication Services,Internet Content & Information,58,81.96,0.084,0.214,3.03,0.037,0.07,97.36,34.13,17.57,19.39,4.81,AVOID - Poor risk-adjusted score
AVT,"Avnet, Inc.",Technology,Electronics & Computer Distribution,58,41.04,-0.027,0.236,0.95,0.023,0.07,755.19,36.19,9.7,9.37,4.81,AVOID - Poor risk-adjusted score
PVH,PVH Corp.,Consumer Cyclical,Apparel Manufacturing,58,38.87,0.018,0.202,0.67,0.017,0.0,786.66,34.33,7.84,8.01,4.8,AVOID - Poor risk-adjusted score
CCI,Crown Castle Inc.,Real Estate,REIT - Specialty,58,49.89,-0.027,0.2,1.03,0.021,0.04,594.79,34.64,9.97,9.63,4.75,AVOID - Poor risk-adjusted score
MT,ArcelorMittal S.A.,Basic Materials,Steel,58,45.09,-0.117,0.473,2.86,0.063,0.16,686.45,41.01,21.33,18.29,4.74,AVOID - Poor risk-adjusted score
ZM,Zoom Communications Inc.,Technology,Software - Application,58,84.55,-0.02,0.114,0.98,0.012,0.04,66.48,32.96,9.62,9.39,4.74,AVOID - Poor risk-adjusted score
BRKR,Bruker Corporation,Healthcare,Medical Devices,58,43.98,-0.17,0.62,3.61,0.082,0.05,706.41,41.42,27.25,21.78,4.72,AVOID - Poor risk-adjusted score
MDU,"MDU Resources Group, Inc.",Utilities,Utilities - Regulated Gas,58,43.98,-0.199,0.696,4.0,0.091,0.12,705.24,44.23,30.59,23.54,4.71,AVOID - Poor risk-adjusted score
AMN,"AMN Healthcare Services, Inc.",Healthcare,Medical Care Facilities,58,28.36,-0.011,0.234,0.39,0.014,0.12,892.34,38.11,6.63,6.54,4.71,AVOID - Poor risk-adjusted score
PANW,"Palo Alto Networks, Inc.",Technology,Software - Infrastructure,58,86.12,0.033,0.132,1.53,0.018,0.14,50.0,34.99,11.34,11.81,4.68,AVOID - Poor risk-adjusted score
VICI,VICI Properties Inc.,Real Estate,REIT - Diversified,58,66.07,-0.008,0.102,0.44,0.007,0.16,306.02,35.56,6.76,6.69,4.65,AVOID - Poor risk-adjusted score
DCI,"Donaldson Company, Inc.",Industrials,Specialty Industrial Machinery,58,66.67,0.018,0.123,0.84,0.013,0.02,296.72,32.79,8.22,8.4,4.57,AVOID - Poor risk-adjusted score
TMDX,"TransMedics Group, Inc.",Healthcare,Medical Devices,58,76.69,-0.032,0.148,1.38,0.018,0.32,157.22,38.94,11.32,10.87,4.57,AVOID - Poor risk-adjusted score
BAP,Credicorp Ltd.,Financial Services,Banks - Regional,58,30.81,0.043,0.319,1.28,0.041,0.0,867.36,35.43,9.83,10.36,4.55,AVOID - Poor risk-adjusted score
AGNC,AGNC Investment Corp.,Real Estate,REIT - Mortgage,58,18.67,0.125,0.73,2.44,0.131,0.02,942.9,59.16,13.63,15.69,4.55,AVOID - Poor risk-adjusted score
SLM,SLM Corporation,Financial Services,Credit Services,58,32.38,-0.177,0.768,3.38,0.104,0.05,854.45,43.67,24.88,19.71,4.5,AVOID - Poor risk-adjusted score
GT,The Goodyear Tire & Rubber Company,Consumer Cyclical,Auto Parts,58,31.31,-0.122,0.608,2.62,0.084,0.07,864.36,41.25,19.03,16.21,4.47,AVOID - Poor risk-adjusted score
PLUG,Plug Power Inc.,Industrials,Electrical Equipment & Parts,58,13.77,0.052,0.636,1.1,0.08,0.09,954.0,62.85,8.76,9.33,4.44,AVOID - Poor risk-adjusted score
IP,International Paper Company,Consumer Cyclical,Packaging & Containers,58,49.07,-0.059,0.281,1.88,0.038,0.05,608.57,35.65,13.77,12.76,4.43,AVOID - Poor risk-adjusted score
NSC,Norfolk Southern Corporation,Industrials,Railroads,58,59.93,0.017,0.129,0.8,0.013,0.04,418.1,33.25,7.73,7.9,4.4,AVOID - Poor risk-adjusted score
LYG,Lloyds Banking Group plc,Financial Services,Banks - Regional,58,30.43,-0.023,0.262,0.77,0.025,0.09,869.9,37.09,7.96,7.73,4.38,AVOID - Poor risk-adjusted score
CF,"CF Industries Holdings, Inc.",Basic Materials,Agricultural Inputs,58,73.14,-0.022,0.125,1.04,0.014,0.11,201.55,34.43,9.12,8.87,4.36,AVOID - Poor risk-adjusted score
AMAT,"Applied Materials, Inc.",Technology,Semiconductor Equipment & Materials,58,81.81,0.042,0.143,1.85,0.023,0.09,97.76,33.79,11.71,12.33,4.32,AVOID - Poor risk-adjusted score
DVN,Devon Energy Corporation,Energy,Oil & Gas E&P,58,54.69,-0.014,0.134,0.66,0.012,0.05,510.79,33.85,7.3,7.17,4.31,AVOID - Poor risk-adjusted score
PAG,"Penske Automotive Group, Inc.",Consumer Cyclical,Auto & Truck Dealerships,58,38.49,-0.026,0.222,0.92,0.024,0.12,793.6,36.7,8.53,8.26,4.29,AVOID - Poor risk-adjusted score
LMT,Lockheed Martin Corporation,Industrials,Aerospace & Defense,58,44.98,-0.224,0.701,4.49,0.1,0.11,681.57,43.15,31.52,23.5,4.28,AVOID - Poor risk-adjusted score
PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,58,38.32,0.05,0.272,1.59,0.042,0.25,794.22,38.92,10.43,11.08,4.27,AVOID - Poor risk-adjusted score
STLD,"Steel Dynamics, Inc.",Basic Materials,Steel,58,53.56,0.016,0.135,0.72,0.013,0.0,529.12,32.69,7.21,7.35,4.27,AVOID - Poor risk-adjusted score
CNP,"CenterPoint Energy, Inc.",Utilities,Utilities - Regulated Electric,58,45.31,-0.015,0.159,0.65,0.014,0.12,686.83,35.78,7.18,7.04,4.27,AVOID - Poor risk-adjusted score
NKE,"NIKE, Inc.",Consumer Cyclical,Footwear & Accessories,58,70.44,0.033,0.142,1.45,0.021,0.05,236.98,33.25,10.0,10.4,4.24,AVOID - Poor risk-adjusted score
HON,Honeywell International Inc.,Industrials,Conglomerates,58,62.21,-0.019,0.132,0.89,0.014,0.05,373.74,33.57,8.2,8.0,4.23,AVOID - Poor risk-adjusted score
NEE,"NextEra Energy, Inc.",Utilities,Utilities - Regulated Electric,58,51.68,0.019,0.146,0.83,0.016,0.09,563.43,34.53,7.57,7.75,4.22,AVOID - Poor risk-adjusted score
NIO,NIO Inc.,Consumer Cyclical,Auto Manufacturers,58,16.25,0.119,0.744,2.31,0.142,0.12,948.9,60.6,12.1,13.85,4.19,AVOID - Poor risk-adjusted score
EQT,EQT Corporation,Energy,Oil & Gas E&P,58,69.37,-0.021,0.123,0.99,0.014,0.09,253.79,34.03,8.56,8.34,4.19,AVOID - Poor risk-adjusted score
ZBH,"Zimmer Biomet Holdings, Inc.",Healthcare,Medical Devices,58,59.6,-0.015,0.124,0.73,0.012,0.11,425.48,34.6,7.4,7.26,4.19,AVOID - Poor risk-adjusted score
CVE,Cenovus Energy Inc.,Energy,Oil & Gas Integrated,58,43.11,0.021,0.173,0.83,0.019,0.12,723.86,35.72,7.47,7.66,4.18,AVOID - Poor risk-adjusted score
AXP,American Express Company,Financial Services,Credit Services,58,37.99,-0.03,0.232,1.03,0.027,0.12,799.72,36.69,8.81,8.48,4.17,AVOID - Poor risk-adjusted score
RNG,"RingCentral, Inc.",Technology,Software - Application,58,43.63,0.021,0.173,0.87,0.02,0.02,715.52,33.55,7.54,7.75,4.15,AVOID - Poor risk-adjusted score
SWK,"Stanley Black & Decker, Inc.",Industrials,Tools & Accessories,58,36.78,-0.024,0.217,0.88,0.024,0.04,815.48,34.83,7.99,7.75,4.13,AVOID - Poor risk-adjusted score
ZION,"Zions Bancorporation, National Association",Financial Services,Banks - Regional,58,26.88,-0.045,0.363,1.26,0.047,0.09,906.03,37.98,9.77,9.22,4.08,AVOID - Poor risk-adjusted score
SMCI,"Super Micro Computer, Inc.",Technology,Computer Hardware,58,67.01,-0.139,0.356,3.9,0.058,0.12,293.74,37.33,23.87,19.89,4.06,AVOID - Poor risk-adjusted score
F,Ford Motor Company,Consumer Cyclical,Auto Manufacturers,58,29.49,0.031,0.265,1.01,0.034,0.0,879.29,34.54,7.82,8.12,4.05,AVOID - Poor risk-adjusted score
FCNCA,"First Citizens BancShares, Inc.",Financial Services,Banks - Regional,58,25.82,-0.084,0.515,1.96,0.076,0.11,912.66,39.97,13.29,11.92,4.03,AVOID - Poor risk-adjusted score
JACK,Jack in the Box Inc.,Consumer Cyclical,Restaurants,58,24.47,-0.017,0.26,0.55,0.022,0.02,922.69,35.9,6.35,6.22,4.02,AVOID - Poor risk-adjusted score
COLB,"Columbia Banking System, Inc.",Financial Services,Banks - Regional,58,21.97,-0.115,0.704,2.3,0.105,0.11,932.6,42.73,15.46,13.29,4.02,AVOID - Poor risk-adjusted score
AMP,"Ameriprise Financial, Inc.",Financial Services,Asset Management,58,39.3,-0.026,0.206,0.95,0.024,0.02,780.83,34.11,8.08,7.82,4.02,AVOID - Poor risk-adjusted score
FLG,"Flagstar Financial, Inc.",Financial Services,Banks - Regional,58,22.81,0.2,0.71,3.97,0.174,0.11,926.55,56.03,16.2,19.94,4.02,AVOID - Poor risk-adjusted score
LNC,Lincoln National Corporation,Financial Services,Insurance - Life,58,25.57,-0.133,0.685,2.68,0.105,0.11,912.28,42.17,17.52,14.72,4.0,AVOID - Poor risk-adjusted score
TDG,TransDigm Group Incorporated,Industrials,Aerospace & Defense,58,74.24,-0.074,0.217,2.67,0.036,0.26,188.26,38.18,16.13,14.65,3.99,AVOID - Poor risk-adjusted score
ITRI,"Itron, Inc.",Technology,Scientific & Technical Instruments,58,69.16,-0.015,0.105,0.78,0.011,0.18,257.53,35.53,7.26,7.12,3.99,AVOID - Poor risk-adjusted score
DGX,Quest Diagnostics Incorporated,Healthcare,Diagnostics & Research,58,52.86,-0.022,0.15,0.96,0.018,0.07,542.57,34.08,7.91,7.69,3.93,AVOID - Poor risk-adjusted score
DD,"DuPont de Nemours, Inc.",Basic Materials,Specialty Chemicals,58,52.83,0.02,0.137,0.89,0.017,0.12,542.88,34.89,7.25,7.43,3.93,AVOID - Poor risk-adjusted score
BAH,Booz Allen Hamilton Holding Corporation,Industrials,Consulting Services,58,44.48,-0.02,0.163,0.82,0.018,0.04,702.67,33.77,7.26,7.08,3.9,AVOID - Poor risk-adjusted score
ABM,ABM Industries Incorporated,Industrials,Specialty Business Services,58,37.29,-0.025,0.204,0.92,0.025,0.21,808.78,37.87,7.6,7.37,3.85,AVOID - Poor risk-adjusted score
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,58,79.74,-0.014,0.087,0.79,0.01,0.11,121.66,33.73,6.95,6.83,3.82,AVOID - Poor risk-adjusted score
UPST,"Upstart Holdings, Inc.",Financial Services,Credit Services,58,46.62,0.648,0.748,12.55,0.269,0.28,641.98,51.12,34.86,50.97,3.76,AVOID - Too volatile
ECL,Ecolab Inc.,Basic Materials,Specialty Chemicals,58,71.08,0.011,0.084,0.62,0.009,0.05,227.88,32.71,5.98,6.06,3.75,AVOID - Poor risk-adjusted score
XPO,"XPO, Inc.",Industrials,Trucking,58,47.99,-0.025,0.161,1.03,0.022,0.07,631.88,34.09,7.74,7.5,3.69,AVOID - Poor risk-adjusted score
KKR,KKR & Co. Inc.,Financial Services,Asset Management,58,36.32,0.154,0.424,3.96,0.109,0.05,812.05,32.87,15.39,18.21,3.67,AVOID - Poor risk-adjusted score
PZZA,"Papa John's International, Inc.",Consumer Cyclical,Restaurants,58,31.99,-0.035,0.258,1.16,0.036,0.05,856.03,35.18,8.26,7.89,3.66,AVOID - Poor risk-adjusted score
SEE,Sealed Air Corporation,Consumer Cyclical,Packaging & Containers,58,42.45,-0.02,0.161,0.83,0.019,0.05,733.55,33.94,6.84,6.67,3.65,AVOID - Poor risk-adjusted score
ADI,"Analog Devices, Inc.",Technology,Semiconductors,58,78.83,0.018,0.089,0.99,0.013,0.05,130.81,32.47,7.02,7.18,3.61,AVOID - Poor risk-adjusted score
HAS,"Hasbro, Inc.",Consumer Cyclical,Leisure,58,58.49,-0.282,0.615,6.02,0.103,0.0,442.47,38.15,35.97,25.04,3.57,AVOID - Poor risk-adjusted score
GOOS,Canada Goose Holdings Inc.,Consumer Cyclical,Apparel Manufacturing,58,60.21,-0.13,0.334,3.77,0.063,0.09,412.57,35.52,20.11,16.95,3.56,AVOID - Poor risk-adjusted score
NVS,Novartis AG,Healthcare,Drug Manufacturers - General,58,72.26,-0.015,0.093,0.85,0.012,0.14,212.34,34.42,6.72,6.59,3.56,AVOID - Poor risk-adjusted score
RHI,Robert Half Inc.,Industrials,Staffing & Employment Services,58,62.39,-0.061,0.201,2.28,0.037,0.14,372.21,35.2,12.57,11.61,3.54,AVOID - Poor risk-adjusted score
SKX,"Skechers U.S.A., Inc.",Consumer Cyclical,Footwear & Accessories,58,64.03,0.006,0.073,0.35,0.006,0.02,339.21,32.0,4.69,4.72,3.49,AVOID - Poor risk-adjusted score
HDB,HDFC Bank Limited,Financial Services,Banks - Regional,58,21.77,-0.157,0.778,2.98,0.137,0.04,931.91,40.37,16.94,13.78,3.46,AVOID - Poor risk-adjusted score
TEAM,Atlassian Corporation,Technology,Software - Application,58,39.05,0.018,0.152,0.79,0.02,0.04,785.24,33.25,5.95,6.09,3.4,AVOID - Poor risk-adjusted score
HOG,"Harley-Davidson, Inc.",Consumer Cyclical,Recreational Vehicles,58,33.56,-0.051,0.283,1.61,0.048,0.23,843.14,38.23,9.49,8.88,3.4,AVOID - Poor risk-adjusted score
MMYT,MakeMyTrip Limited,Consumer Cyclical,Travel Services,58,75.73,-0.477,0.771,9.09,0.12,0.16,178.43,44.29,58.4,34.13,3.38,REDUCE - Weakening position
CC,The Chemours Company,Basic Materials,Specialty Chemicals,58,27.73,-0.07,0.384,1.89,0.068,0.16,897.07,37.87,10.64,9.72,3.37,AVOID - Poor risk-adjusted score
NRG,"NRG Energy, Inc.",Utilities,Utilities - Independent Power Producers,58,49.22,-0.285,0.66,5.86,0.119,0.07,607.4,39.3,32.5,22.56,3.29,AVOID - Poor risk-adjusted score
HSBC,HSBC Holdings plc,Financial Services,Banks - Diversified,58,30.52,-0.021,0.198,0.8,0.026,0.04,869.36,34.03,6.06,5.89,3.27,AVOID - Poor risk-adjusted score
WHR,Whirlpool Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances",58,27.79,-0.125,0.531,2.87,0.103,0.0,895.17,35.61,14.76,12.53,3.24,AVOID - Poor risk-adjusted score
GNW,"Genworth Financial, Inc.",Financial Services,Insurance - Life,58,57.1,-0.016,0.105,0.82,0.014,0.12,472.48,34.17,5.98,5.86,3.23,AVOID - Poor risk-adjusted score
LCID,"Lucid Group, Inc.",Consumer Cyclical,Auto Manufacturers,58,29.18,-0.043,0.274,1.37,0.047,0.26,883.38,38.8,8.01,7.58,3.2,AVOID - Poor risk-adjusted score
CMA,Comerica Incorporated,Financial Services,Banks - Regional,58,27.05,0.027,0.223,0.95,0.035,0.09,905.09,34.93,6.04,6.24,3.2,AVOID - Poor risk-adjusted score
GRBK,"Green Brick Partners, Inc.",Consumer Cyclical,Residential Construction,58,70.66,-0.012,0.076,0.72,0.01,0.07,234.07,32.66,5.36,5.28,3.07,AVOID - Poor risk-adjusted score
