ticker,CompanyName,Sector,Industry,appearances,avg_score,linear_slope,linear_r2,score_std,score_cv,trend_consistency,avg_rank,stability_score,r2_adjusted_score,slope_adjusted_score,stability_adjusted_score,recommendation
AVY,Avery Dennison Corporation,Consumer Cyclical,Packaging & Containers,57,48.1,-0.023,0.229,0.8,0.017,0.11,628.82,37.36,11.01,10.69,5.95,AVOID - Poor risk-adjusted score
ATKR,Atkore Inc.,Industrials,Electrical Equipment & Parts,57,49.74,-0.106,0.482,2.51,0.051,0.0,597.74,39.4,23.96,20.86,5.94,AVOID - Poor risk-adjusted score
VTR,"Ventas, Inc.",Real Estate,REIT - Healthcare Facilities,57,56.17,0.019,0.181,0.75,0.013,0.0,487.98,34.08,10.15,10.39,5.93,AVOID - Poor risk-adjusted score
ARW,"Arrow Electronics, Inc.",Technology,Electronics & Computer Distribution,57,43.74,-0.027,0.261,0.88,0.02,0.09,714.49,37.62,11.43,11.04,5.89,AVOID - Poor risk-adjusted score
SLGN,Silgan Holdings Inc.,Consumer Cyclical,Packaging & Containers,57,40.62,-0.124,0.613,2.6,0.064,0.02,761.05,42.36,24.91,21.18,5.88,AVOID - Poor risk-adjusted score
LLY,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,57,69.75,-0.023,0.166,0.92,0.013,0.07,248.18,35.08,11.58,11.25,5.84,AVOID - Poor risk-adjusted score
PARA,Paramount Skydance Corporation,Communication Services,Entertainment,57,39.65,0.037,0.296,1.11,0.028,0.04,775.09,36.81,11.75,12.28,5.83,AVOID - Poor risk-adjusted score
DB,Deutsche Bank Aktiengesellschaft,Financial Services,Banks - Regional,57,32.24,0.04,0.361,1.1,0.034,0.07,854.89,38.84,11.62,12.2,5.82,AVOID - Poor risk-adjusted score
APA,APA Corporation,Energy,Oil & Gas E&P,57,55.68,-0.059,0.31,1.75,0.031,0.09,496.84,37.94,17.24,15.98,5.81,AVOID - Poor risk-adjusted score
ORA,"Ormat Technologies, Inc.",Utilities,Utilities - Renewable,57,48.07,-0.079,0.406,2.04,0.042,0.04,630.33,38.64,19.52,17.61,5.79,AVOID - Poor risk-adjusted score
AU,AngloGold Ashanti plc,Basic Materials,Gold,57,85.69,0.023,0.134,1.05,0.012,0.0,54.6,32.79,11.44,11.77,5.76,AVOID - Poor risk-adjusted score
NWL,Newell Brands Inc.,Consumer Defensive,Household & Personal Products,57,25.76,0.034,0.403,0.89,0.035,0.11,915.46,40.78,10.39,10.84,5.73,AVOID - Poor risk-adjusted score
EMR,Emerson Electric Co.,Industrials,Specialty Industrial Machinery,57,63.06,-0.031,0.202,1.14,0.018,0.05,358.21,35.33,12.76,12.27,5.73,AVOID - Poor risk-adjusted score
VNOM,"Viper Energy, Inc.",Energy,Oil & Gas Midstream,57,68.91,-0.274,0.734,5.26,0.076,0.14,267.21,47.26,50.61,35.57,5.68,AVOID - Poor risk-adjusted score
LAD,"Lithia Motors, Inc.",Consumer Cyclical,Auto & Truck Dealerships,57,33.74,-0.076,0.509,1.75,0.052,0.11,842.04,42.23,17.17,15.56,5.66,AVOID - Poor risk-adjusted score
UNH,UnitedHealth Group Incorporated,Healthcare,Healthcare Plans,57,48.64,-0.121,0.514,2.78,0.057,0.18,619.25,43.27,24.98,21.31,5.64,AVOID - Poor risk-adjusted score
PRU,"Prudential Financial, Inc.",Financial Services,Insurance - Life,57,39.52,-0.066,0.418,1.69,0.043,0.11,776.67,40.39,16.5,15.14,5.62,AVOID - Poor risk-adjusted score
TXT,Textron Inc.,Industrials,Aerospace & Defense,57,48.9,0.025,0.209,0.88,0.018,0.0,614.88,34.47,10.23,10.55,5.6,AVOID - Poor risk-adjusted score
LHX,"L3Harris Technologies, Inc.",Industrials,Aerospace & Defense,57,54.33,0.017,0.169,0.69,0.013,0.14,515.32,36.68,9.21,9.41,5.57,AVOID - Poor risk-adjusted score
APD,"Air Products and Chemicals, Inc.",Basic Materials,Specialty Chemicals,57,52.71,0.022,0.19,0.85,0.016,0.07,545.0,35.51,10.01,10.29,5.56,AVOID - Poor risk-adjusted score
C,Citigroup Inc.,Financial Services,Banks - Diversified,57,29.67,0.035,0.354,0.97,0.033,0.07,877.93,38.77,10.51,10.97,5.56,AVOID - Poor risk-adjusted score
XPEV,XPeng Inc.,Consumer Cyclical,Auto Manufacturers,57,27.71,0.01,0.26,0.31,0.011,0.02,899.25,37.04,7.22,7.31,5.56,AVOID - Poor risk-adjusted score
SQM,Sociedad Química y Minera de Chile S.A.,Basic Materials,Specialty Chemicals,57,55.0,0.12,0.372,3.23,0.059,0.04,506.14,36.01,20.46,23.43,5.55,AVOID - Poor risk-adjusted score
USB,U.S. Bancorp,Financial Services,Banks - Regional,57,26.76,0.03,0.361,0.83,0.031,0.14,908.0,40.58,9.67,10.04,5.48,AVOID - Poor risk-adjusted score
LII,Lennox International Inc.,Industrials,Building Products & Equipment,57,60.1,0.035,0.2,1.3,0.022,0.09,414.79,35.63,12.04,12.57,5.47,AVOID - Poor risk-adjusted score
DIS,The Walt Disney Company,Communication Services,Entertainment,57,60.46,-0.026,0.186,1.0,0.017,0.07,408.44,35.37,11.27,10.9,5.45,AVOID - Poor risk-adjusted score
STZ,"Constellation Brands, Inc.",Consumer Defensive,Beverages - Brewers,57,45.06,-0.028,0.243,0.94,0.021,0.29,691.79,40.92,10.96,10.57,5.44,AVOID - Poor risk-adjusted score
CRS,Carpenter Technology Corporation,Industrials,Metal Fabrication,57,75.48,0.021,0.136,0.94,0.012,0.04,172.84,33.56,10.3,10.57,5.44,AVOID - Poor risk-adjusted score
PNFP,"Pinnacle Financial Partners, Inc.",Financial Services,Banks - Regional,57,29.93,-0.103,0.645,2.1,0.07,0.02,877.32,42.69,19.32,16.89,5.44,AVOID - Poor risk-adjusted score
DNUT,"Krispy Kreme, Inc.",Consumer Defensive,Grocery Stores,57,22.22,-0.067,0.637,1.39,0.063,0.07,933.54,44.29,14.15,12.97,5.43,AVOID - Poor risk-adjusted score
PNW,Pinnacle West Capital Corporation,Utilities,Utilities - Regulated Electric,57,37.72,0.077,0.396,2.02,0.054,0.11,800.35,38.67,14.94,16.37,5.42,AVOID - Poor risk-adjusted score
NSC,Norfolk Southern Corporation,Industrials,Railroads,57,59.94,0.019,0.158,0.8,0.013,0.02,417.88,33.78,9.5,9.72,5.41,AVOID - Poor risk-adjusted score
KMT,Kennametal Inc.,Industrials,Tools & Accessories,57,48.14,-0.056,0.318,1.64,0.034,0.14,628.47,38.98,15.29,14.22,5.39,AVOID - Poor risk-adjusted score
ED,"Consolidated Edison, Inc.",Utilities,Utilities - Regulated Electric,57,45.24,-0.192,0.721,3.72,0.082,0.09,680.81,45.2,32.62,25.35,5.38,AVOID - Poor risk-adjusted score
SEDG,"SolarEdge Technologies, Inc.",Technology,Solar,57,19.08,0.107,0.753,2.03,0.106,0.2,942.3,65.89,14.37,16.24,5.36,AVOID - Poor risk-adjusted score
MET,"MetLife, Inc.",Financial Services,Insurance - Life,57,48.42,-0.214,0.742,4.08,0.084,0.05,621.42,44.92,35.95,27.17,5.35,AVOID - Poor risk-adjusted score
CDNS,"Cadence Design Systems, Inc.",Technology,Software - Application,57,93.26,0.008,0.081,0.44,0.005,0.11,10.91,34.1,7.54,7.61,5.3,AVOID - Poor risk-adjusted score
ODFL,"Old Dominion Freight Line, Inc.",Industrials,Trucking,57,72.39,-0.322,0.77,6.03,0.083,0.16,215.88,47.98,55.74,37.17,5.29,REDUCE - Weakening position
CIG,Companhia Energética de Minas Gerais - CEMIG,Utilities,Utilities - Diversified,57,39.97,-0.009,0.18,0.36,0.009,0.09,771.26,36.28,7.2,7.11,5.22,AVOID - Poor risk-adjusted score
SJM,The J. M. Smucker Company,Consumer Defensive,Packaged Foods,57,35.77,-0.041,0.33,1.16,0.033,0.09,826.09,38.45,11.82,11.22,5.19,AVOID - Poor risk-adjusted score
JPM,JPMorgan Chase & Co.,Financial Services,Banks - Diversified,57,33.24,-0.049,0.383,1.3,0.039,0.02,845.68,37.93,12.73,11.96,5.19,AVOID - Poor risk-adjusted score
KHC,The Kraft Heinz Company,Consumer Defensive,Packaged Foods,57,44.72,-0.092,0.432,2.31,0.052,0.0,695.93,37.78,19.3,17.12,5.17,AVOID - Poor risk-adjusted score
CPNG,"Coupang, Inc.",Consumer Cyclical,Internet Retail,57,72.42,-0.014,0.121,0.66,0.009,0.02,210.49,33.07,8.76,8.61,5.17,AVOID - Poor risk-adjusted score
NSP,"Insperity, Inc.",Industrials,Staffing & Employment Services,57,52.03,-0.227,0.719,4.4,0.085,0.25,560.6,48.13,37.43,27.83,5.16,AVOID - Poor risk-adjusted score
GS,"The Goldman Sachs Group, Inc.",Financial Services,Capital Markets,57,33.19,0.077,0.42,1.96,0.059,0.05,847.47,37.75,13.93,15.26,5.15,AVOID - Poor risk-adjusted score
AMAT,"Applied Materials, Inc.",Technology,Semiconductor Equipment & Materials,57,81.83,0.047,0.17,1.86,0.023,0.11,97.51,34.98,13.93,14.74,5.15,AVOID - Poor risk-adjusted score
V,Visa Inc.,Financial Services,Credit Services,57,83.84,-0.015,0.11,0.76,0.009,0.09,74.54,34.18,9.25,9.07,5.14,AVOID - Poor risk-adjusted score
SPGI,S&P Global Inc.,Financial Services,Financial Data & Stock Exchanges,57,69.73,-0.02,0.14,0.86,0.012,0.12,247.46,35.48,9.78,9.54,5.13,AVOID - Poor risk-adjusted score
SMFG,"Sumitomo Mitsui Financial Group, Inc.",Financial Services,Banks - Diversified,57,26.2,0.015,0.282,0.47,0.018,0.14,912.53,39.52,7.39,7.53,5.12,AVOID - Poor risk-adjusted score
KR,The Kroger Co.,Consumer Defensive,Grocery Stores,57,43.95,-0.036,0.262,1.15,0.026,0.11,711.54,37.38,11.5,10.99,5.12,AVOID - Poor risk-adjusted score
SWKS,"Skyworks Solutions, Inc.",Technology,Semiconductors,57,68.85,-0.021,0.144,0.9,0.013,0.09,261.95,34.79,9.88,9.63,5.08,AVOID - Poor risk-adjusted score
PAYX,"Paychex, Inc.",Technology,Software - Application,57,75.61,-0.266,0.62,5.56,0.073,0.09,172.4,43.05,46.9,33.26,5.07,AVOID - Poor risk-adjusted score
OLN,Olin Corporation,Basic Materials,Chemicals,57,27.79,-0.084,0.574,1.83,0.066,0.0,896.77,40.66,15.96,14.31,5.06,AVOID - Poor risk-adjusted score
HIMS,"Hims & Hers Health, Inc.",Consumer Defensive,Household & Personal Products,57,92.56,-0.372,0.706,7.27,0.079,0.27,32.88,48.68,65.36,41.51,5.02,REDUCE - Weakening position
NEE,"NextEra Energy, Inc.",Utilities,Utilities - Regulated Electric,57,51.69,0.021,0.173,0.84,0.016,0.11,563.23,35.7,8.93,9.16,4.99,AVOID - Poor risk-adjusted score
AGI,Alamos Gold Inc.,Basic Materials,Gold,57,83.52,0.025,0.126,1.17,0.014,0.11,79.19,34.51,10.49,10.82,4.98,AVOID - Poor risk-adjusted score
MXL,"MaxLinear, Inc.",Technology,Semiconductors,57,25.53,0.18,0.72,3.48,0.136,0.0,911.26,57.98,18.39,22.26,4.97,AVOID - Poor risk-adjusted score
SYY,Sysco Corporation,Consumer Defensive,Food Distribution,57,43.65,0.021,0.196,0.77,0.018,0.11,715.37,36.25,8.54,8.77,4.95,AVOID - Poor risk-adjusted score
EPAM,"EPAM Systems, Inc.",Technology,Information Technology Services,57,77.9,0.02,0.12,0.95,0.012,0.12,142.25,34.89,9.36,9.59,4.92,AVOID - Poor risk-adjusted score
HOOD,"Robinhood Markets, Inc.",Financial Services,Capital Markets,57,44.95,-0.052,0.299,1.57,0.035,0.09,693.44,37.26,13.44,12.57,4.89,AVOID - Poor risk-adjusted score
MCK,McKesson Corporation,Healthcare,Medical Distribution,57,61.85,-0.264,0.692,5.23,0.085,0.11,382.37,44.45,42.8,30.41,4.88,AVOID - Poor risk-adjusted score
TS,Tenaris S.A.,Energy,Oil & Gas Equipment & Services,57,79.77,-0.02,0.12,0.94,0.012,0.07,121.26,33.85,9.57,9.33,4.81,AVOID - Poor risk-adjusted score
SSNC,"SS&C Technologies Holdings, Inc.",Technology,Software - Application,57,56.01,-0.028,0.183,1.06,0.019,0.0,488.63,33.58,10.23,9.87,4.79,AVOID - Poor risk-adjusted score
L,Loews Corporation,Financial Services,Insurance - Property & Casualty,57,58.17,-0.014,0.136,0.62,0.011,0.09,453.37,34.79,7.91,7.77,4.79,AVOID - Poor risk-adjusted score
SONY,Sony Group Corporation,Technology,Consumer Electronics,57,48.77,0.091,0.317,2.66,0.055,0.27,620.7,39.41,15.48,17.21,4.7,AVOID - Poor risk-adjusted score
MDU,"MDU Resources Group, Inc.",Utilities,Utilities - Regulated Gas,57,44.09,-0.199,0.683,3.96,0.09,0.11,703.63,43.67,30.12,23.2,4.68,AVOID - Poor risk-adjusted score
CNK,"Cinemark Holdings, Inc.",Communication Services,Entertainment,57,47.63,0.134,0.385,3.56,0.075,0.11,643.11,36.22,18.33,21.29,4.67,AVOID - Poor risk-adjusted score
BRKR,Bruker Corporation,Healthcare,Medical Devices,57,44.07,-0.169,0.605,3.58,0.081,0.04,704.96,40.75,26.66,21.34,4.66,AVOID - Poor risk-adjusted score
MT,ArcelorMittal S.A.,Basic Materials,Steel,57,45.16,-0.117,0.459,2.85,0.063,0.14,685.58,40.32,20.73,17.77,4.62,AVOID - Poor risk-adjusted score
XRAY,DENTSPLY SIRONA Inc.,Healthcare,Medical Instruments & Supplies,57,33.83,-0.025,0.257,0.82,0.024,0.09,841.0,37.05,8.68,8.4,4.61,AVOID - Poor risk-adjusted score
A,"Agilent Technologies, Inc.",Healthcare,Diagnostics & Research,57,74.36,-0.015,0.111,0.76,0.01,0.02,185.68,32.66,8.24,8.08,4.6,AVOID - Poor risk-adjusted score
MMC,"Marsh & McLennan Companies, Inc.",Financial Services,Insurance Brokers,57,59.79,-0.023,0.155,0.97,0.016,0.05,421.84,34.11,9.3,9.02,4.57,AVOID - Poor risk-adjusted score
SKX,"Skechers U.S.A., Inc.",Consumer Cyclical,Footwear & Accessories,57,64.04,0.007,0.096,0.35,0.006,0.0,339.25,32.32,6.12,6.17,4.56,AVOID - Poor risk-adjusted score
AMN,"AMN Healthcare Services, Inc.",Healthcare,Medical Care Facilities,57,28.36,-0.011,0.225,0.39,0.014,0.11,892.35,37.53,6.39,6.3,4.54,AVOID - Poor risk-adjusted score
AGNC,AGNC Investment Corp.,Real Estate,REIT - Mortgage,57,18.63,0.127,0.728,2.44,0.131,0.0,943.09,58.72,13.55,15.63,4.54,AVOID - Poor risk-adjusted score
NIO,NIO Inc.,Consumer Cyclical,Auto Manufacturers,57,16.26,0.126,0.797,2.32,0.143,0.14,948.93,62.48,12.97,14.95,4.5,AVOID - Poor risk-adjusted score
SLM,SLM Corporation,Financial Services,Credit Services,57,32.45,-0.178,0.763,3.36,0.104,0.04,853.84,43.25,24.75,19.57,4.49,AVOID - Poor risk-adjusted score
SNOW,Snowflake Inc.,Technology,Software - Application,57,44.77,-0.023,0.192,0.87,0.019,0.07,697.77,35.25,8.59,8.35,4.47,AVOID - Poor risk-adjusted score
NKE,"NIKE, Inc.",Consumer Cyclical,Footwear & Accessories,57,70.44,0.034,0.149,1.47,0.021,0.07,237.05,33.82,10.51,10.96,4.45,AVOID - Poor risk-adjusted score
F,Ford Motor Company,Consumer Cyclical,Auto Manufacturers,57,29.49,0.033,0.291,1.02,0.034,0.02,879.28,35.63,8.57,8.93,4.43,AVOID - Poor risk-adjusted score
AVT,"Avnet, Inc.",Technology,Electronics & Computer Distribution,57,41.06,-0.026,0.216,0.94,0.023,0.09,754.88,35.97,8.85,8.56,4.42,AVOID - Poor risk-adjusted score
GT,The Goodyear Tire & Rubber Company,Consumer Cyclical,Auto Parts,57,31.38,-0.121,0.592,2.6,0.083,0.09,863.7,41.28,18.58,15.85,4.41,AVOID - Poor risk-adjusted score
CCI,Crown Castle Inc.,Real Estate,REIT - Specialty,57,49.91,-0.027,0.184,1.02,0.021,0.05,594.39,34.55,9.2,8.9,4.4,AVOID - Poor risk-adjusted score
VICI,VICI Properties Inc.,Real Estate,REIT - Diversified,57,66.07,-0.008,0.097,0.44,0.007,0.14,306.05,35.08,6.38,6.31,4.38,AVOID - Poor risk-adjusted score
TME,Tencent Music Entertainment Group,Communication Services,Internet Content & Information,57,81.88,0.081,0.194,3.01,0.037,0.05,98.11,33.23,15.92,17.51,4.36,AVOID - Poor risk-adjusted score
PLUG,Plug Power Inc.,Industrials,Electrical Equipment & Parts,57,13.74,0.052,0.62,1.08,0.079,0.07,954.11,62.13,8.52,9.06,4.35,AVOID - Poor risk-adjusted score
PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,57,38.32,0.051,0.277,1.61,0.042,0.27,794.37,39.46,10.6,11.27,4.33,AVOID - Poor risk-adjusted score
LNG,"Cheniere Energy, Inc.",Energy,Oil & Gas Midstream,57,60.91,-0.018,0.133,0.83,0.014,0.07,399.49,34.05,8.1,7.91,4.32,AVOID - Poor risk-adjusted score
PPL,PPL Corporation,Utilities,Utilities - Regulated Electric,57,47.57,-0.01,0.133,0.46,0.01,0.04,639.98,33.74,6.34,6.26,4.28,AVOID - Poor risk-adjusted score
ECL,Ecolab Inc.,Basic Materials,Specialty Chemicals,57,71.08,0.012,0.096,0.62,0.009,0.04,227.84,32.72,6.83,6.93,4.27,AVOID - Poor risk-adjusted score
LMT,Lockheed Martin Corporation,Industrials,Aerospace & Defense,57,45.05,-0.228,0.7,4.49,0.1,0.09,680.26,42.82,31.53,23.4,4.26,AVOID - Poor risk-adjusted score
DVN,Devon Energy Corporation,Energy,Oil & Gas E&P,57,54.7,-0.015,0.131,0.67,0.012,0.07,510.77,34.14,7.17,7.04,4.23,AVOID - Poor risk-adjusted score
BAP,Credicorp Ltd.,Financial Services,Banks - Regional,57,30.77,0.041,0.293,1.25,0.041,0.02,867.7,35.07,9.01,9.48,4.21,AVOID - Poor risk-adjusted score
D,"Dominion Energy, Inc.",Utilities,Utilities - Regulated Electric,57,46.81,0.021,0.162,0.86,0.018,0.07,656.65,34.46,7.59,7.78,4.2,AVOID - Poor risk-adjusted score
IP,International Paper Company,Consumer Cyclical,Packaging & Containers,57,49.11,-0.058,0.264,1.87,0.038,0.04,607.88,34.83,12.97,12.03,4.19,AVOID - Poor risk-adjusted score
PAG,"Penske Automotive Group, Inc.",Consumer Cyclical,Auto & Truck Dealerships,57,38.5,-0.026,0.217,0.93,0.024,0.11,793.49,36.23,8.34,8.07,4.18,AVOID - Poor risk-adjusted score
AXP,American Express Company,Financial Services,Credit Services,57,38.0,-0.03,0.225,1.04,0.027,0.14,799.56,36.89,8.57,8.25,4.05,AVOID - Poor risk-adjusted score
COLB,"Columbia Banking System, Inc.",Financial Services,Banks - Regional,57,22.01,-0.118,0.704,2.31,0.105,0.09,932.54,42.43,15.5,13.28,4.02,AVOID - Poor risk-adjusted score
LYG,Lloyds Banking Group plc,Financial Services,Banks - Regional,57,30.45,-0.022,0.238,0.76,0.025,0.11,869.75,36.81,7.26,7.05,4.01,AVOID - Poor risk-adjusted score
FLG,"Flagstar Financial, Inc.",Financial Services,Banks - Regional,57,22.73,0.202,0.705,3.95,0.174,0.09,926.96,55.54,16.03,19.76,3.99,AVOID - Poor risk-adjusted score
TMDX,"TransMedics Group, Inc.",Healthcare,Medical Devices,57,76.72,-0.03,0.128,1.37,0.018,0.3,156.82,38.12,9.79,9.42,3.98,AVOID - Poor risk-adjusted score
LNC,Lincoln National Corporation,Financial Services,Insurance - Life,57,25.63,-0.134,0.68,2.68,0.104,0.09,912.0,41.74,17.42,14.6,3.97,AVOID - Poor risk-adjusted score
PVH,PVH Corp.,Consumer Cyclical,Apparel Manufacturing,57,38.84,0.015,0.164,0.63,0.016,0.02,787.21,33.64,6.35,6.47,3.97,AVOID - Poor risk-adjusted score
ZION,"Zions Bancorporation, National Association",Financial Services,Banks - Regional,57,26.9,-0.045,0.353,1.26,0.047,0.07,905.88,37.34,9.5,8.96,3.97,AVOID - Poor risk-adjusted score
FCNCA,"First Citizens BancShares, Inc.",Financial Services,Banks - Regional,57,25.86,-0.084,0.504,1.95,0.075,0.09,912.46,39.37,13.05,11.69,3.96,AVOID - Poor risk-adjusted score
SWK,"Stanley Black & Decker, Inc.",Industrials,Tools & Accessories,57,36.8,-0.024,0.207,0.88,0.024,0.02,815.3,34.19,7.62,7.39,3.94,AVOID - Poor risk-adjusted score
EQT,EQT Corporation,Energy,Oil & Gas E&P,57,69.38,-0.02,0.115,0.99,0.014,0.07,253.6,33.44,7.97,7.77,3.9,AVOID - Poor risk-adjusted score
DGX,Quest Diagnostics Incorporated,Healthcare,Diagnostics & Research,57,52.86,-0.023,0.149,0.97,0.018,0.09,542.4,34.43,7.87,7.65,3.89,AVOID - Poor risk-adjusted score
AMP,"Ameriprise Financial, Inc.",Financial Services,Asset Management,57,39.31,-0.026,0.199,0.95,0.024,0.04,780.67,34.27,7.83,7.58,3.88,AVOID - Poor risk-adjusted score
SMCI,"Super Micro Computer, Inc.",Technology,Computer Hardware,57,67.11,-0.136,0.335,3.85,0.057,0.11,292.11,36.44,22.47,18.8,3.87,AVOID - Poor risk-adjusted score
CF,"CF Industries Holdings, Inc.",Basic Materials,Agricultural Inputs,57,73.16,-0.021,0.11,1.03,0.014,0.12,201.4,34.4,8.07,7.86,3.86,AVOID - Poor risk-adjusted score
CNP,"CenterPoint Energy, Inc.",Utilities,Utilities - Regulated Electric,57,45.32,-0.015,0.142,0.65,0.014,0.11,686.74,34.97,6.43,6.31,3.83,AVOID - Poor risk-adjusted score
ZBH,"Zimmer Biomet Holdings, Inc.",Healthcare,Medical Devices,57,59.62,-0.015,0.112,0.73,0.012,0.09,425.28,33.92,6.69,6.56,3.79,AVOID - Poor risk-adjusted score
KKR,KKR & Co. Inc.,Financial Services,Asset Management,57,36.3,0.16,0.436,3.99,0.11,0.04,812.12,32.82,15.84,18.85,3.78,AVOID - Poor risk-adjusted score
STLD,"Steel Dynamics, Inc.",Basic Materials,Steel,57,53.54,0.015,0.119,0.72,0.013,0.02,529.4,32.59,6.39,6.51,3.78,AVOID - Poor risk-adjusted score
TDG,TransDigm Group Incorporated,Industrials,Aerospace & Defense,57,74.29,-0.073,0.204,2.67,0.036,0.25,187.7,37.52,15.15,13.77,3.75,AVOID - Poor risk-adjusted score
UPST,"Upstart Holdings, Inc.",Financial Services,Credit Services,57,46.35,0.653,0.741,12.48,0.269,0.3,646.81,51.38,34.36,50.27,3.73,AVOID - Too volatile
DD,"DuPont de Nemours, Inc.",Basic Materials,Specialty Chemicals,57,52.82,0.02,0.129,0.89,0.017,0.14,543.12,35.05,6.83,7.0,3.7,AVOID - Poor risk-adjusted score
JACK,Jack in the Box Inc.,Consumer Cyclical,Restaurants,57,24.48,-0.016,0.236,0.54,0.022,0.0,922.65,34.88,5.79,5.67,3.68,AVOID - Poor risk-adjusted score
PZZA,"Papa John's International, Inc.",Consumer Cyclical,Restaurants,57,32.0,-0.036,0.259,1.17,0.036,0.04,855.95,34.84,8.29,7.91,3.65,AVOID - Poor risk-adjusted score
PANW,"Palo Alto Networks, Inc.",Technology,Software - Infrastructure,57,86.06,0.028,0.099,1.46,0.017,0.12,50.39,33.79,8.56,8.85,3.6,AVOID - Poor risk-adjusted score
CVE,Cenovus Energy Inc.,Energy,Oil & Gas Integrated,57,43.08,0.019,0.148,0.82,0.019,0.14,724.44,35.4,6.37,6.52,3.59,AVOID - Poor risk-adjusted score
GNW,"Genworth Financial, Inc.",Financial Services,Insurance - Life,57,57.09,-0.017,0.117,0.82,0.014,0.14,472.56,34.91,6.66,6.52,3.57,AVOID - Poor risk-adjusted score
ABM,ABM Industries Incorporated,Industrials,Specialty Business Services,57,37.31,-0.024,0.188,0.91,0.024,0.23,808.53,37.82,7.0,6.79,3.55,AVOID - Poor risk-adjusted score
RNG,"RingCentral, Inc.",Technology,Software - Application,57,43.6,0.02,0.146,0.85,0.019,0.04,716.12,33.16,6.38,6.54,3.54,AVOID - Poor risk-adjusted score
HAS,"Hasbro, Inc.",Consumer Cyclical,Leisure,57,58.6,-0.286,0.611,6.02,0.103,0.02,440.6,38.4,35.79,24.8,3.53,AVOID - Poor risk-adjusted score
SEE,Sealed Air Corporation,Consumer Cyclical,Packaging & Containers,57,42.46,-0.02,0.155,0.83,0.02,0.04,733.54,33.41,6.59,6.43,3.51,AVOID - Poor risk-adjusted score
NVS,Novartis AG,Healthcare,Drug Manufacturers - General,57,72.26,-0.016,0.092,0.86,0.012,0.12,212.33,34.07,6.63,6.5,3.5,AVOID - Poor risk-adjusted score
GOOS,Canada Goose Holdings Inc.,Consumer Cyclical,Apparel Manufacturing,57,60.25,-0.132,0.33,3.78,0.063,0.07,411.74,35.06,19.91,16.73,3.5,AVOID - Poor risk-adjusted score
ITW,Illinois Tool Works Inc.,Industrials,Specialty Industrial Machinery,57,62.95,-0.014,0.097,0.72,0.011,0.05,359.72,32.84,6.11,6.01,3.49,AVOID - Poor risk-adjusted score
DCI,"Donaldson Company, Inc.",Industrials,Specialty Industrial Machinery,57,66.64,0.015,0.092,0.8,0.012,0.04,297.32,32.27,6.13,6.24,3.46,AVOID - Poor risk-adjusted score
HDB,HDFC Bank Limited,Financial Services,Banks - Regional,57,21.83,-0.158,0.773,2.96,0.136,0.04,931.74,40.34,16.88,13.7,3.46,AVOID - Poor risk-adjusted score
GRBK,"Green Brick Partners, Inc.",Consumer Cyclical,Residential Construction,57,70.65,-0.013,0.085,0.73,0.01,0.09,234.16,33.31,6.01,5.92,3.43,AVOID - Poor risk-adjusted score
MMYT,MakeMyTrip Limited,Consumer Cyclical,Travel Services,57,75.88,-0.487,0.774,9.1,0.12,0.18,176.61,44.8,58.74,34.11,3.38,REDUCE - Weakening position
HON,Honeywell International Inc.,Industrials,Conglomerates,57,62.24,-0.017,0.102,0.86,0.014,0.04,373.25,32.4,6.36,6.23,3.35,AVOID - Poor risk-adjusted score
ITRI,"Itron, Inc.",Technology,Scientific & Technical Instruments,57,69.18,-0.014,0.087,0.78,0.011,0.16,257.25,34.71,6.03,5.93,3.34,AVOID - Poor risk-adjusted score
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,57,79.75,-0.013,0.076,0.79,0.01,0.09,121.51,33.07,6.06,5.96,3.33,AVOID - Poor risk-adjusted score
HOG,"Harley-Davidson, Inc.",Consumer Cyclical,Recreational Vehicles,57,33.58,-0.052,0.275,1.62,0.048,0.21,842.95,37.7,9.22,8.63,3.3,AVOID - Poor risk-adjusted score
XPO,"XPO, Inc.",Industrials,Trucking,57,48.01,-0.024,0.144,1.03,0.021,0.05,631.46,33.24,6.89,6.69,3.3,AVOID - Poor risk-adjusted score
RHI,Robert Half Inc.,Industrials,Staffing & Employment Services,57,62.43,-0.06,0.186,2.27,0.036,0.12,371.54,34.44,11.63,10.77,3.29,AVOID - Poor risk-adjusted score
BAH,Booz Allen Hamilton Holding Corporation,Industrials,Consulting Services,57,44.5,-0.018,0.136,0.8,0.018,0.05,702.39,33.36,6.05,5.91,3.29,AVOID - Poor risk-adjusted score
NRG,"NRG Energy, Inc.",Utilities,Utilities - Independent Power Producers,57,49.39,-0.282,0.645,5.78,0.117,0.05,604.54,38.73,31.86,22.18,3.27,AVOID - Poor risk-adjusted score
CC,The Chemours Company,Basic Materials,Specialty Chemicals,57,27.77,-0.07,0.37,1.88,0.068,0.18,896.74,37.89,10.27,9.39,3.26,AVOID - Poor risk-adjusted score
TEAM,Atlassian Corporation,Technology,Software - Application,57,39.04,0.018,0.144,0.79,0.02,0.02,785.42,32.64,5.6,5.73,3.2,AVOID - Poor risk-adjusted score
